company,topic,title,url,source,author,published_at,published_date,description,content
TSM,,Decoding Taiwan Semiconductor's Options Activity: What's the Big Picture? - Taiwan Semiconductor (NYSE:TSM),https://www.benzinga.com/insights/options/24/12/42723522/decoding-taiwan-semiconductors-options-activity-whats-the-big-picture,benzinga.com,,2024-12-30T15:00:47Z,2024-12-30,"Deep-pocketed investors have adopted a bullish approach towards Taiwan Semiconductor TSM, and it's something market players shouldn't ignore. Our tracking of pu...","Deep-pocketed investors have adopted a bullish approach towards Taiwan Semiconductor TSM, and it's something market players shouldn't ignore. Our tracking of pu..."
TSM,,Tower Semiconductor Ltd (TSEM) to Participate in 27th Annual Needham Growth Conference,https://www.gurufocus.com/news/2641915/tower-semiconductor-ltd-tsem-to-participate-in-27th-annual-needham-growth-conference,gurufocus.com,,2024-12-30T11:01:27Z,2024-12-30,"Tower Semiconductor Ltd (TSEM), a prominent foundry specializing in high-value analog semiconductor solutions, has announced its participation in the 27th Annua","Tower Semiconductor Ltd (TSEM), a prominent foundry specializing in high-value analog semiconductor solutions, has announced its participation in the 27th Annua"
TSM,,Taiwan Semiconductor Manufacturing vs. ASML: Which Stock Will Outperform in 2025?,https://finance.yahoo.com/news/taiwan-semiconductor-manufacturing-vs-asml-133000415.html,finance.yahoo.com,,2024-12-29T13:30:00Z,2024-12-29,"Taiwan Semiconductor, or TSMC for short, is the world's leading semiconductor contract manufacturer.  Given the cost to build manufacturing facilities (called f...","Taiwan Semiconductor, or TSMC for short, is the world's leading semiconductor contract manufacturer.  Given the cost to build manufacturing facilities (called f..."
TSM,,Better Artificial Intelligence Stock: Taiwan Semiconductor Manufacturing vs. Nvidia,https://finance.yahoo.com/news/better-artificial-intelligence-stock-taiwan-170500158.html,finance.yahoo.com,,2024-12-28T17:05:00Z,2024-12-28,"If you've been following the artificial intelligence market closely, then you likely already know a bit about the chip manufacturing company Taiwan Semiconducto...","If you've been following the artificial intelligence market closely, then you likely already know a bit about the chip manufacturing company Taiwan Semiconducto..."
TSM,,"The Last Time Taiwan Semiconductor Did This, the Stock Doubed in a Year",https://finance.yahoo.com/news/last-time-taiwan-semiconductor-did-121500501.html,finance.yahoo.com,,2024-12-28T12:15:00Z,2024-12-28,"The last time Taiwan Semi had a setup similar to its current one, the stock doubled in the year that followed.  Taiwan Semiconductor is the world's largest thir...","The last time Taiwan Semi had a setup similar to its current one, the stock doubled in the year that followed.  Taiwan Semiconductor is the world's largest thir..."
TSM,,"TSMC Stock, Tradeweb Struggle After Breaking Out",https://www.investors.com/stock-lists/ibd-50/taiwan-semiconductor-tsmc-stock-tsm-tradeweb-markets-tw-makemytrip-mmyt/?src=A00220&yptr=yahoo,finance.yahoo.com,,2024-12-27T18:10:43Z,2024-12-27,TSMC stock is back below a buy point after fading from a base breakout. Tradeweb and an online travel stock have also pulled back.,TSMC stock is back below a buy point after fading from a base breakout. Tradeweb and an online travel stock have also pulled back.
TSM,,Intel Stock Downside Of $10?,https://www.forbes.com/sites/greatspeculations/2024/12/27/intel-stock-downside-of-10/,forbes.com,,2024-12-27T10:30:40Z,2024-12-27,The surge in demand for GPU chips for AI applications - an area where Intel has a relatively limited presence - has also hurt.,The surge in demand for GPU chips for AI applications - an area where Intel has a relatively limited presence - has also hurt.
TSM,,TSMC Begins Semiconductor Mass Production in Kumamoto Plant,https://www.gurufocus.com/news/2641078/tsmc-begins-semiconductor-mass-production-in-kumamoto-plant,gurufocus.com,,2024-12-27T07:40:11Z,2024-12-27,"TSMC has commenced mass production at its first plant in Kumamoto, Japan. The plant focuses on producing 12 to 28-nanometer logic semiconductors, primarily for","TSMC has commenced mass production at its first plant in Kumamoto, Japan. The plant focuses on producing 12 to 28-nanometer logic semiconductors, primarily for"
TSM,,TSMC (TSM) Begins Semiconductor Production in Kumamoto,https://www.gurufocus.com/news/2641074/tsmc-tsm-begins-semiconductor-production-in-kumamoto,gurufocus.com,,2024-12-27T07:20:09Z,2024-12-27,"TSMC (TSM) has commenced semiconductor production at its first Kumamoto, Japan facility. The plant focuses on manufacturing 12 to 28-nanometer logic semiconduct","TSMC (TSM) has commenced semiconductor production at its first Kumamoto, Japan facility. The plant focuses on manufacturing 12 to 28-nanometer logic semiconduct"
TSM,,TSMC founder says Intel has neither a strategy nor a CEO,https://finance.yahoo.com/news/tsmc-founder-says-intel-neither-121832929.html,yahoo.com,,2024-12-11T12:18:32Z,2024-12-11,Founder of TSMC criticizes Intel for not developing a sophisticated strategy for AI and instead focusing on becoming a foundry,Founder of TSMC criticizes Intel for not developing a sophisticated strategy for AI and instead focusing on becoming a foundry
TSM,,1 Wall Street Analyst Thinks Taiwan Semiconductor Stock Is Going to $240. Is It a Buy?,https://finance.yahoo.com/news/1-wall-street-analyst-thinks-210300691.html,finance.yahoo.com,,2024-11-23T21:03:00Z,2024-11-23,"Shares of Taiwan Semiconductor Manufacturing (NYSE: TSM) are sitting close to their all-time high, and Barclays analyst Simon Coles sees more upside in the next...","Shares of Taiwan Semiconductor Manufacturing (NYSE: TSM) are sitting close to their all-time high, and Barclays analyst Simon Coles sees more upside in the next..."
TSM,,TSMC extends dominance of semiconductors with 56% share of global lithography systems,https://finance.yahoo.com/news/tsmc-extends-dominance-semiconductors-56-093000535.html,yahoo.com,,2024-11-13T09:30:00Z,2024-11-13,"Each low-numerical aperture (NA) extreme ultraviolet (EUV) lithography system costs over US$100 million, making it one of the most expensive semiconductor manuf...","Each low-numerical aperture (NA) extreme ultraviolet (EUV) lithography system costs over US$100 million, making it one of the most expensive semiconductor manuf..."
TSM,,"TSMC can't send advanced AI chips to China anymore, U.S. says",https://qz.com/us-tsmc-advanced-ai-chips-china-taiwan-export-controls-1851694671,qz.com,,2024-11-11T14:48:52Z,2024-11-11,The Commerce Department reportedly told TSMC that it is imposing export restrictions on 7-nanometer chips and more,The Commerce Department reportedly told TSMC that it is imposing export restrictions on 7-nanometer chips and more
TSM,,Arm Stock vs. Taiwan Semiconductor Stock: Wall Street Says Buy One and Sell the Other,https://finance.yahoo.com/news/arm-stock-vs-taiwan-semiconductor-073000175.html,finance.yahoo.com,,2024-11-01T07:30:00Z,2024-11-01,"Arm and Taiwan Semiconductor are essential to the artificial intelligence boom, but Wall Street only sees upside in one stock.","Arm and Taiwan Semiconductor are essential to the artificial intelligence boom, but Wall Street only sees upside in one stock."
TSM,,"Semiconductor Foundry Market to cross USD 254 billion by 2032, Says Global Market Insights inc.",https://www.globenewswire.com/news-release/2024/10/31/2972336/0/en/Semiconductor-Foundry-Market-to-cross-USD-254-billion-by-2032-Says-Global-Market-Insights-inc.html,globenewswire.com,,2024-10-31T08:30:00Z,2024-10-31,Semiconductor Foundry Industry size is expected to register 8.8% CAGR between 2024 and 2032 propelled by increased demand for semiconductor chips in...,Semiconductor Foundry Industry size is expected to register 8.8% CAGR between 2024 and 2032 propelled by increased demand for semiconductor chips in...
TSM,,Why Taiwan Semiconductor Manufacturing Stock Stumbled Monday Morning,https://finance.yahoo.com/news/why-taiwan-semiconductor-manufacturing-stock-155000995.html,finance.yahoo.com,,2024-10-28T15:50:00Z,2024-10-28,Events that transpired this weekend gave investors pause.,Events that transpired this weekend gave investors pause.
TSM,,Blue Foundry Bancorp Reports Third Quarter 2024 Results,https://www.globenewswire.com/news-release/2024/10/23/2967765/0/en/Blue-Foundry-Bancorp-Reports-Third-Quarter-2024-Results.html,globenewswire.com,,2024-10-23T12:15:00Z,2024-10-23,"RUTHERFORD, N.J., Oct.  23, 2024  (GLOBE NEWSWIRE) -- Blue Foundry Bancorp (NASDAQ:BLFY) (the “Company”), the holding company for Blue Foundry Bank (the...","RUTHERFORD, N.J., Oct.  23, 2024  (GLOBE NEWSWIRE) -- Blue Foundry Bancorp (NASDAQ:BLFY) (the “Company”), the holding company for Blue Foundry Bank (the..."
TSM,,Blue Foundry Bancorp Schedules Third Quarter 2024 Earnings Conference Call,https://www.globenewswire.com/news-release/2024/10/09/2960482/0/en/Blue-Foundry-Bancorp-Schedules-Third-Quarter-2024-Earnings-Conference-Call.html,globenewswire.com,,2024-10-09T12:15:00Z,2024-10-09,"RUTHERFORD, N.J., Oct.  09, 2024  (GLOBE NEWSWIRE) -- Blue Foundry Bancorp (NASDAQ: BLFY) (the “Company”), the holding company for Blue Foundry Bank,...","RUTHERFORD, N.J., Oct.  09, 2024  (GLOBE NEWSWIRE) -- Blue Foundry Bancorp (NASDAQ: BLFY) (the “Company”), the holding company for Blue Foundry Bank,..."
TSM,,Taiwan Semiconductor Stock Is a Magnificent Opportunity for Savvy Investors,https://finance.yahoo.com/news/taiwan-semiconductor-stock-magnificent-opportunity-111500579.html,finance.yahoo.com,,2024-09-25T11:15:00Z,2024-09-25,Taiwan Semiconductor is set to benefit massively from AI tailwinds.,Taiwan Semiconductor is set to benefit massively from AI tailwinds.
TSM,,"TSMC, Samsung discuss building new semiconductor factories in UAE",https://www.business-standard.com/world-news/tsmc-samsung-discuss-building-new-semiconductor-factories-in-uae-124092300106_1.html,business-standard.com,,2024-09-23T03:33:56Z,2024-09-23,"Executives from TSMC, the world's largest chipmaker, have visited the UAE recently to discuss building a plant complex","Executives from TSMC, the world's largest chipmaker, have visited the UAE recently to discuss building a plant complex"
TSM,,"India urged to deepen ties with Taiwan, Japan for semiconductor growth: Report",https://timesofindia.indiatimes.com/business/india-business/india-urged-to-deepen-ties-with-taiwan-japan-for-semiconductor-growth-report/articleshow/113355593.cms,timesofindia.indiatimes.com,,2024-09-14T17:59:07Z,2024-09-14,"India needs to deepen partnerships with Taiwan and Japan to enhance its semiconductor ecosystem, says Elara Securities. Despite government incentives,","India needs to deepen partnerships with Taiwan and Japan to enhance its semiconductor ecosystem, says Elara Securities. Despite government incentives,"
TSM,,"Adani to construct ₹83,947 crore semiconductor plant with Israeli firm",https://www.livemint.com/companies/adani-to-construct-rs-83-947-crore-semiconductor-unit-with-israeli-firm-in-maharashtras-taloja-11725613494008.html,livemint.com,,2024-09-06T10:17:11Z,2024-09-06,"The Adani Group will build a $10 billion semiconductor plant in Taloja, Maharashtra, in partnership with Israel’s Tower Semiconductor.","The Adani Group will build a $10 billion semiconductor plant in Taloja, Maharashtra, in partnership with Israel’s Tower Semiconductor."
TSM,,HCLTech Launches Enterprise AI Foundry On Microsoft Azure,https://www.ndtvprofit.com/technology/hcltech-launches-enterprise-ai-foundry-on-microsoft-azure,bloombergquint.com,,2024-07-26T06:46:35Z,2024-07-26,HCLHCL Technologies Ltd. has launched its Enterprise AI Foundry on Microsoft Azure to help enterprises combine their data and artificial intelligence assets wit...,HCLHCL Technologies Ltd. has launched its Enterprise AI Foundry on Microsoft Azure to help enterprises combine their data and artificial intelligence assets wit...
TSM,,Blue Foundry Bancorp Reports Second Quarter 2024 Results,https://www.globenewswire.com/news-release/2024/07/24/2917985/0/en/Blue-Foundry-Bancorp-Reports-Second-Quarter-2024-Results.html,globenewswire.com,,2024-07-24T12:15:00Z,2024-07-24,"RUTHERFORD, N.J., July  24, 2024  (GLOBE NEWSWIRE) -- Blue Foundry Bancorp (NASDAQ:BLFY) (the “Company”), the holding company for Blue Foundry Bank (the...","RUTHERFORD, N.J., July  24, 2024  (GLOBE NEWSWIRE) -- Blue Foundry Bancorp (NASDAQ:BLFY) (the “Company”), the holding company for Blue Foundry Bank (the..."
TSM,,"TSMC rides AI demand to raise revenue forecast, says no to US joint venture",https://economictimes.indiatimes.com/markets/stocks/news/tsmc-rides-ai-demand-to-raise-revenue-forecast-says-no-to-us-joint-venture/articleshow/111849453.cms,economictimes.indiatimes.com,,2024-07-19T01:39:43Z,2024-07-19,"TSMC raises revenue forecast due to AI chip demand, rejects U.S. joint venture. Profits exceed expectations. Company investing in new plants globally. CEO expec...","TSMC raises revenue forecast due to AI chip demand, rejects U.S. joint venture. Profits exceed expectations. Company investing in new plants globally. CEO expec..."
TSM,,Blue Foundry Bancorp Schedules Second Quarter 2024 Earnings Conference Call,https://www.globenewswire.com/news-release/2024/07/10/2911091/0/en/Blue-Foundry-Bancorp-Schedules-Second-Quarter-2024-Earnings-Conference-Call.html,globenewswire.com,,2024-07-10T12:15:00Z,2024-07-10,"RUTHERFORD, N.J., July  10, 2024  (GLOBE NEWSWIRE) -- Blue Foundry Bancorp (NASDAQ: BLFY) (the “Company”), the holding company for Blue Foundry Bank,...","RUTHERFORD, N.J., July  10, 2024  (GLOBE NEWSWIRE) -- Blue Foundry Bancorp (NASDAQ: BLFY) (the “Company”), the holding company for Blue Foundry Bank,..."
TSM,,All about chip giant TSMC that crossed $1 trillion market cap,https://economictimes.indiatimes.com/news/international/us/all-about-chip-giant-tsmc-that-crossed-1-trillion-market-cap/articleshow/111610968.cms,economictimes.indiatimes.com,,2024-07-09T13:48:03Z,2024-07-09,"Set up by MIT and Stanford graduate Morris Chang in 1987, TSMC soon became the leader of the semiconductor industry. The Taiwan-based company manufactures almos...","Set up by MIT and Stanford graduate Morris Chang in 1987, TSMC soon became the leader of the semiconductor industry. The Taiwan-based company manufactures almos..."
TSM,,Taiwan's energy crunch could 'throw a wrench' into the global semiconductor industry,https://www.cnbc.com/2024/06/11/taiwans-energy-crunch-could-throw-a-wrench-into-global-chip-industry.html,cnbc.com,,2024-06-10T23:39:03Z,2024-06-10,"Taiwan, the world's semiconductor powerhouse, is facing a power crunch — and this could spell trouble for chipmakers.","Taiwan, the world's semiconductor powerhouse, is facing a power crunch — and this could spell trouble for chipmakers."
TSM,,Taiwan Semiconductor Stock: April Sales Soar From Advanced Nodes,https://www.forbes.com/sites/bethkindig/2024/05/30/taiwan-semiconductor-stock-april-sales-soar-from-advanced-nodes/,forbes.com,,2024-05-30T19:26:41Z,2024-05-30,"Taiwan Semiconductor TSM reported earnings, topping analyst estimates, helped by advanced nodes from Apple's 3nm chips and AI stocks Nvidia and AMD on 5nm/4nm.","Taiwan Semiconductor TSM reported earnings, topping analyst estimates, helped by advanced nodes from Apple's 3nm chips and AI stocks Nvidia and AMD on 5nm/4nm."
TSM,,Blue Foundry Bancorp Reports First Quarter 2024 Results,https://www.globenewswire.com/news-release/2024/04/24/2868577/0/en/Blue-Foundry-Bancorp-Reports-First-Quarter-2024-Results.html,globenewswire.com,,2024-04-24T12:15:00Z,2024-04-24,"RUTHERFORD, N.J., April  24, 2024  (GLOBE NEWSWIRE) -- Blue Foundry Bancorp (NASDAQ:BLFY) (the “Company”), the holding company for Blue Foundry Bank (the...","RUTHERFORD, N.J., April  24, 2024  (GLOBE NEWSWIRE) -- Blue Foundry Bancorp (NASDAQ:BLFY) (the “Company”), the holding company for Blue Foundry Bank (the..."
TSM,,Should You Buy Taiwan Semiconductor Stock Now?,https://finance.yahoo.com/news/buy-taiwan-semiconductor-stock-now-203609829.html,finance.yahoo.com,,2024-04-20T20:36:09Z,2024-04-20,Taiwan Semiconductor offers investors insights into the hottest investing trend of 2024.,Taiwan Semiconductor offers investors insights into the hottest investing trend of 2024.
TSM,,TSMC Adjusts Chip Market Growth Forecast Amid Weak Demand,https://www.gurufocus.com/news/2412944/tsmc-adjusts-chip-market-growth-forecast-amid-weak-demand,gurufocus.com,,2024-04-18T16:19:27Z,2024-04-18,"Taiwan Semiconductor Manufacturing Co. (TSMC), the leading producer of advanced semiconductors, has revised its growth expectations for the chip industry, signa","Taiwan Semiconductor Manufacturing Co. (TSMC), the leading producer of advanced semiconductors, has revised its growth expectations for the chip industry, signa"
TSM,,Blue Foundry Bancorp Schedules First Quarter 2024 Earnings Conference Call,https://www.globenewswire.com/news-release/2024/04/10/2860722/0/en/Blue-Foundry-Bancorp-Schedules-First-Quarter-2024-Earnings-Conference-Call.html,globenewswire.com,,2024-04-10T12:15:00Z,2024-04-10,"RUTHERFORD, N.J., April  10, 2024  (GLOBE NEWSWIRE) -- Blue Foundry Bancorp (NASDAQ: BLFY) (the “Company”), the holding company for Blue Foundry Bank,...","RUTHERFORD, N.J., April  10, 2024  (GLOBE NEWSWIRE) -- Blue Foundry Bancorp (NASDAQ: BLFY) (the “Company”), the holding company for Blue Foundry Bank,..."
TSM,,TSMC: Don't Be Ruined By Over-Optimism (Downgrade) (NYSE:TSM),https://seekingalpha.com/article/4682754-tsmc-dont-be-ruined-by-over-optimism-downgrade,seekingalpha.com,,2024-04-09T15:30:00Z,2024-04-09,"TSMC expects over 20% YoY revenue growth in 2024, driven by AI-related revenue and the scaling of its N3 process node. Learn why TSMC stock is rated hold.","TSMC expects over 20% YoY revenue growth in 2024, driven by AI-related revenue and the scaling of its N3 process node. Learn why TSMC stock is rated hold."
TSM,,"Intel's Foundry Unit Loss Widens, Sees Operating Loss Peaking In 2024; Stock Down",https://www.rttnews.com/story.aspx?Id=3436603,rttnews.com,,2024-04-03T12:12:19Z,2024-04-03,"Intel Corp. shares were hit by wider operating loss in its chipmaking unit Intel Foundry for fiscal 2023, and the company's warning that the segment's operating...","Intel Corp. shares were hit by wider operating loss in its chipmaking unit Intel Foundry for fiscal 2023, and the company's warning that the segment's operating..."
TSM,,"Taiwan earthquake a threat to global tech supply chain? TSMC halts some units, evacuates plants",https://economictimes.indiatimes.com/news/international/business/taiwan-earthquake-a-threat-to-global-tech-supply-chain-tsmc-halts-some-units-evacuates-plants/articleshow/109002960.cms,economictimes.indiatimes.com,,2024-04-03T09:55:11Z,2024-04-03,A major earthquake in Taiwan prompted Taiwan Semiconductor Manufacturing Co. (TSMC) and United Microelectronics Corp. (UMC) to suspend chipmaking operations and...,A major earthquake in Taiwan prompted Taiwan Semiconductor Manufacturing Co. (TSMC) and United Microelectronics Corp. (UMC) to suspend chipmaking operations and...
TSM,,What's Going On With Taiwan Semiconductor Stock?,https://finance.yahoo.com/news/whats-going-taiwan-semiconductor-stock-091500798.html,finance.yahoo.com,,2024-03-11T09:15:00Z,2024-03-11,Taiwan Semiconductor Manufacturing Company supplies the most innovative artificial intelligence chip companies in the world.,Taiwan Semiconductor Manufacturing Company supplies the most innovative artificial intelligence chip companies in the world.
TSM,,Blue Foundry Bancorp Announces Adoption of Fourth Stock Repurchase Program,https://www.globenewswire.com/news-release/2024/02/27/2836496/0/en/Blue-Foundry-Bancorp-Announces-Adoption-of-Fourth-Stock-Repurchase-Program.html,globenewswire.com,,2024-02-27T21:30:00Z,2024-02-27,"RUTHERFORD, N.J., Feb.  27, 2024  (GLOBE NEWSWIRE) -- Blue Foundry Bancorp (NASDAQ: BLFY), the holding company for Blue Foundry Bank, announced that it has...","RUTHERFORD, N.J., Feb.  27, 2024  (GLOBE NEWSWIRE) -- Blue Foundry Bancorp (NASDAQ: BLFY), the holding company for Blue Foundry Bank, announced that it has..."
TSM,,Best Semiconductor Stock: Intel vs. Taiwan Semiconductor,https://finance.yahoo.com/news/best-semiconductor-stock-intel-vs-200659842.html,finance.yahoo.com,,2024-02-23T20:06:59Z,2024-02-23,"Semiconductor stocks have been on fire -- and understandably, investors are interested in Taiwan Semiconductor Manufacturing and Intel.","Semiconductor stocks have been on fire -- and understandably, investors are interested in Taiwan Semiconductor Manufacturing and Intel."
TSM,,"Wipro, Intel Foundry to accelerate chip design innovation",https://www.thehindubusinessline.com/markets/wipro-intel-foundry-to-accelerate-chip-design-innovation/article67869841.ece,thehindubusinessline.com,,2024-02-21T07:05:04Z,2024-02-21,"Wipro collaborates with Intel Foundry to accelerate chip design innovation, targeting AI chip manufacturing for global clients.","Wipro collaborates with Intel Foundry to accelerate chip design innovation, targeting AI chip manufacturing for global clients."
TSM,,"TSMC Q4 Profit Drops, Revenues Flat, But Stock Up In Pre-market",https://www.rttnews.com/story.aspx?Id=3417523,rttnews.com,,2024-01-18T11:32:23Z,2024-01-18,"Taiwan Semiconductor Manufacturing Co. Ltd. or TSMC reported Thursday that its fourth-quarter profit declined from last year, while revenue was essentially flat...","Taiwan Semiconductor Manufacturing Co. Ltd. or TSMC reported Thursday that its fourth-quarter profit declined from last year, while revenue was essentially flat..."
TSM,,"TSMC Q4 Profit Drops, Revenues Flat, But Stock Up In Pre-market",https://www.rttnews.com/3417523/tsmc-q4-profit-drops-revenues-flat-but-stock-up-in-pre-market.aspx?type=ts,rttnews.com,,2024-01-18T11:32:23Z,2024-01-18,"Taiwan Semiconductor Manufacturing Co. Ltd. or TSMC reported Thursday that its fourth-quarter profit declined from last year, while revenue was essentially flat...","Taiwan Semiconductor Manufacturing Co. Ltd. or TSMC reported Thursday that its fourth-quarter profit declined from last year, while revenue was essentially flat..."
TSM,,"TSMC Q4 Profit Drops, Revenues Flat, But Stock Up In Pre-market",https://www.rttnews.com/3417523/tsmc-q4-profit-drops-revenues-flat-but-stock-up-in-pre-market.aspx?type=ern,rttnews.com,,2024-01-18T11:32:23Z,2024-01-18,"Taiwan Semiconductor Manufacturing Co. Ltd. or TSMC reported Thursday that its fourth-quarter profit declined from last year, while revenue was essentially flat...","Taiwan Semiconductor Manufacturing Co. Ltd. or TSMC reported Thursday that its fourth-quarter profit declined from last year, while revenue was essentially flat..."
TSM,,World Class Benchmarking of Taiwan Semiconductor Manufacturing Co Ltd,https://becomeabetterinvestor.net/taiwan-semiconductor-manufacturing-world-class-benchmarking/,becomeabetterinvestor.net,,2024-01-16T00:01:15Z,2024-01-16,Taiwan Semiconductor Manufacturing Company Limited (2330 TT): Profitable Growth rank of 1 was same compared to the prior period’s 1st rank.,Taiwan Semiconductor Manufacturing Company Limited (2330 TT): Profitable Growth rank of 1 was same compared to the prior period’s 1st rank.
TSM,,Blue Foundry Bancorp Schedules Fourth Quarter &,https://www.globenewswire.com/news-release/2024/01/10/2807104/0/en/Blue-Foundry-Bancorp-Schedules-Fourth-Quarter-Year-End-2023-Earnings-Conference-Call.html,globenewswire.com,,2024-01-10T13:15:00Z,2024-01-10,"RUTHERFORD, N.J., Jan.  10, 2024  (GLOBE NEWSWIRE) -- Blue Foundry Bancorp (NASDAQ: BLFY) (the “Company”), the holding company for Blue Foundry Bank,...","RUTHERFORD, N.J., Jan.  10, 2024  (GLOBE NEWSWIRE) -- Blue Foundry Bancorp (NASDAQ: BLFY) (the “Company”), the holding company for Blue Foundry Bank,..."
