date,real_gdp,real_gdp_per_capita,cpi,inflation,unemployment,federal_funds_rate,retail_sales,treasury_yield_10y
2022-01-01,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2022-01-02,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2022-01-03,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2022-01-04,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2022-01-05,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2022-01-06,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2022-01-07,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2022-01-08,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2022-01-09,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2022-01-10,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2022-01-11,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2022-01-12,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2022-01-13,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2022-01-14,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2022-01-15,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2022-01-16,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2022-01-17,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2022-01-18,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2022-01-19,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2022-01-20,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2022-01-21,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2022-01-22,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2022-01-23,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2022-01-24,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2022-01-25,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2022-01-26,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2022-01-27,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2022-01-28,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2022-01-29,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2022-01-30,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2022-01-31,22075.931,65770.0,281.148,8.00279982052121,4.0,0.08,505782.0,1.76
2022-02-01,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-02,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-03,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-04,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-05,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-06,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-07,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-08,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-09,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-10,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-11,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-12,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-13,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-14,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-15,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-16,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-17,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-18,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-19,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-20,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-21,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-22,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-23,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-24,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-25,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-26,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-27,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-02-28,22075.931,65770.0,283.716,8.00279982052121,3.8,0.08,496221.0,1.93
2022-03-01,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-02,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-03,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-04,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-05,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-06,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-07,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-08,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-09,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-10,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-11,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-12,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-13,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-14,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-15,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-16,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-17,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-18,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-19,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-20,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-21,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-22,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-23,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-24,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-25,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-26,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-27,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-28,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-29,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-30,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-03-31,22075.931,65770.0,287.504,8.00279982052121,3.7,0.2,584512.0,2.13
2022-04-01,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-02,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-03,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-04,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-05,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-06,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-07,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-08,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-09,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-10,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-11,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-12,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-13,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-14,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-15,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-16,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-17,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-18,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-19,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-20,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-21,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-22,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-23,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-24,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-25,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-26,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-27,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-28,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-29,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-04-30,22075.931,65774.0,289.109,8.00279982052121,3.7,0.33,582200.0,2.75
2022-05-01,22075.931,65774.0,292.296,8.00279982052121,3.6,0.77,601192.0,2.9
2022-05-02,22075.931,65774.0,292.296,8.00279982052121,3.6,0.77,601192.0,2.9
2022-05-03,22075.931,65774.0,292.296,8.00279982052121,3.6,0.77,601192.0,2.9
2022-05-04,22075.931,65774.0,292.296,8.00279982052121,3.6,0.77,601192.0,2.9
2022-05-05,22075.931,65774.0,292.296,8.00279982052121,3.6,0.77,601192.0,2.9
2022-05-06,22075.931,65774.0,292.296,8.00279982052121,3.6,0.77,601192.0,2.9
2022-05-07,22075.931,65774.0,292.296,8.00279982052121,3.6,0.77,601192.0,2.9
2022-05-08,22075.931,65774.0,292.296,8.00279982052121,3.6,0.77,601192.0,2.9
2022-05-09,22075.931,65774.0,292.296,8.00279982052121,3.6,0.77,601192.0,2.9
2022-05-10,22075.931,65774.0,292.296,8.00279982052121,3.6,0.77,601192.0,2.9
2022-05-11,22075.931,65774.0,292.296,8.00279982052121,3.6,0.77,601192.0,2.9
2022-05-12,22075.931,65774.0,292.296,8.00279982052121,3.6,0.77,601192.0,2.9
2022-05-13,22075.931,65774.0,292.296,8.00279982052121,3.6,0.77,601192.0,2.9
2022-05-14,22075.931,65774.0,292.296,8.00279982052121,3.6,0.77,601192.0,2.9
2022-05-15,22075.931,65774.0,292.296,8.00279982052121,3.6,0.77,601192.0,2.9
2022-05-16,22075.931,65774.0,292.296,8.00279982052121,3.6,0.77,601192.0,2.9
2022-05-17,22075.931,65774.0,292.296,8.00279982052121,3.6,0.77,601192.0,2.9
2022-05-18,22075.931,65774.0,292.296,8.00279982052121,3.6,0.77,601192.0,2.9
2022-05-19,22075.931,65774.0,292.296,8.00279982052121,3.6,0.77,601192.0,2.9
2022-05-20,22075.931,65774.0,292.296,8.00279982052121,3.6,0.77,601192.0,2.9
2022-05-21,22075.931,65774.0,292.296,8.00279982052121,3.6,0.77,601192.0,2.9
2022-05-22,22075.931,65774.0,292.296,8.00279982052121,3.6,0.77,601192.0,2.9
2022-05-23,22075.931,65774.0,292.296,8.00279982052121,3.6,0.77,601192.0,2.9
2022-05-24,22075.931,65774.0,292.296,8.00279982052121,3.6,0.77,601192.0,2.9
2022-05-25,22075.931,65774.0,292.296,8.00279982052121,3.6,0.77,601192.0,2.9
2022-05-26,22075.931,65774.0,292.296,8.00279982052121,3.6,0.77,601192.0,2.9
2022-05-27,22075.931,65774.0,292.296,8.00279982052121,3.6,0.77,601192.0,2.9
2022-05-28,22075.931,65774.0,292.296,8.00279982052121,3.6,0.77,601192.0,2.9
2022-05-29,22075.931,65774.0,292.296,8.00279982052121,3.6,0.77,601192.0,2.9
2022-05-30,22075.931,65774.0,292.296,8.00279982052121,3.6,0.77,601192.0,2.9
2022-05-31,22075.931,65774.0,292.296,8.00279982052121,3.6,0.77,601192.0,2.9
2022-06-01,22075.931,65774.0,296.311,8.00279982052121,3.6,1.21,594419.0,3.14
2022-06-02,22075.931,65774.0,296.311,8.00279982052121,3.6,1.21,594419.0,3.14
2022-06-03,22075.931,65774.0,296.311,8.00279982052121,3.6,1.21,594419.0,3.14
2022-06-04,22075.931,65774.0,296.311,8.00279982052121,3.6,1.21,594419.0,3.14
2022-06-05,22075.931,65774.0,296.311,8.00279982052121,3.6,1.21,594419.0,3.14
2022-06-06,22075.931,65774.0,296.311,8.00279982052121,3.6,1.21,594419.0,3.14
2022-06-07,22075.931,65774.0,296.311,8.00279982052121,3.6,1.21,594419.0,3.14
2022-06-08,22075.931,65774.0,296.311,8.00279982052121,3.6,1.21,594419.0,3.14
2022-06-09,22075.931,65774.0,296.311,8.00279982052121,3.6,1.21,594419.0,3.14
2022-06-10,22075.931,65774.0,296.311,8.00279982052121,3.6,1.21,594419.0,3.14
2022-06-11,22075.931,65774.0,296.311,8.00279982052121,3.6,1.21,594419.0,3.14
2022-06-12,22075.931,65774.0,296.311,8.00279982052121,3.6,1.21,594419.0,3.14
2022-06-13,22075.931,65774.0,296.311,8.00279982052121,3.6,1.21,594419.0,3.14
2022-06-14,22075.931,65774.0,296.311,8.00279982052121,3.6,1.21,594419.0,3.14
2022-06-15,22075.931,65774.0,296.311,8.00279982052121,3.6,1.21,594419.0,3.14
2022-06-16,22075.931,65774.0,296.311,8.00279982052121,3.6,1.21,594419.0,3.14
2022-06-17,22075.931,65774.0,296.311,8.00279982052121,3.6,1.21,594419.0,3.14
2022-06-18,22075.931,65774.0,296.311,8.00279982052121,3.6,1.21,594419.0,3.14
2022-06-19,22075.931,65774.0,296.311,8.00279982052121,3.6,1.21,594419.0,3.14
2022-06-20,22075.931,65774.0,296.311,8.00279982052121,3.6,1.21,594419.0,3.14
2022-06-21,22075.931,65774.0,296.311,8.00279982052121,3.6,1.21,594419.0,3.14
2022-06-22,22075.931,65774.0,296.311,8.00279982052121,3.6,1.21,594419.0,3.14
2022-06-23,22075.931,65774.0,296.311,8.00279982052121,3.6,1.21,594419.0,3.14
2022-06-24,22075.931,65774.0,296.311,8.00279982052121,3.6,1.21,594419.0,3.14
2022-06-25,22075.931,65774.0,296.311,8.00279982052121,3.6,1.21,594419.0,3.14
2022-06-26,22075.931,65774.0,296.311,8.00279982052121,3.6,1.21,594419.0,3.14
2022-06-27,22075.931,65774.0,296.311,8.00279982052121,3.6,1.21,594419.0,3.14
2022-06-28,22075.931,65774.0,296.311,8.00279982052121,3.6,1.21,594419.0,3.14
2022-06-29,22075.931,65774.0,296.311,8.00279982052121,3.6,1.21,594419.0,3.14
2022-06-30,22075.931,65774.0,296.311,8.00279982052121,3.6,1.21,594419.0,3.14
2022-07-01,22075.931,66115.0,296.276,8.00279982052121,3.5,1.68,584625.0,2.9
2022-07-02,22075.931,66115.0,296.276,8.00279982052121,3.5,1.68,584625.0,2.9
2022-07-03,22075.931,66115.0,296.276,8.00279982052121,3.5,1.68,584625.0,2.9
2022-07-04,22075.931,66115.0,296.276,8.00279982052121,3.5,1.68,584625.0,2.9
2022-07-05,22075.931,66115.0,296.276,8.00279982052121,3.5,1.68,584625.0,2.9
2022-07-06,22075.931,66115.0,296.276,8.00279982052121,3.5,1.68,584625.0,2.9
2022-07-07,22075.931,66115.0,296.276,8.00279982052121,3.5,1.68,584625.0,2.9
2022-07-08,22075.931,66115.0,296.276,8.00279982052121,3.5,1.68,584625.0,2.9
2022-07-09,22075.931,66115.0,296.276,8.00279982052121,3.5,1.68,584625.0,2.9
2022-07-10,22075.931,66115.0,296.276,8.00279982052121,3.5,1.68,584625.0,2.9
2022-07-11,22075.931,66115.0,296.276,8.00279982052121,3.5,1.68,584625.0,2.9
2022-07-12,22075.931,66115.0,296.276,8.00279982052121,3.5,1.68,584625.0,2.9
2022-07-13,22075.931,66115.0,296.276,8.00279982052121,3.5,1.68,584625.0,2.9
2022-07-14,22075.931,66115.0,296.276,8.00279982052121,3.5,1.68,584625.0,2.9
2022-07-15,22075.931,66115.0,296.276,8.00279982052121,3.5,1.68,584625.0,2.9
2022-07-16,22075.931,66115.0,296.276,8.00279982052121,3.5,1.68,584625.0,2.9
2022-07-17,22075.931,66115.0,296.276,8.00279982052121,3.5,1.68,584625.0,2.9
2022-07-18,22075.931,66115.0,296.276,8.00279982052121,3.5,1.68,584625.0,2.9
2022-07-19,22075.931,66115.0,296.276,8.00279982052121,3.5,1.68,584625.0,2.9
2022-07-20,22075.931,66115.0,296.276,8.00279982052121,3.5,1.68,584625.0,2.9
2022-07-21,22075.931,66115.0,296.276,8.00279982052121,3.5,1.68,584625.0,2.9
2022-07-22,22075.931,66115.0,296.276,8.00279982052121,3.5,1.68,584625.0,2.9
2022-07-23,22075.931,66115.0,296.276,8.00279982052121,3.5,1.68,584625.0,2.9
2022-07-24,22075.931,66115.0,296.276,8.00279982052121,3.5,1.68,584625.0,2.9
2022-07-25,22075.931,66115.0,296.276,8.00279982052121,3.5,1.68,584625.0,2.9
2022-07-26,22075.931,66115.0,296.276,8.00279982052121,3.5,1.68,584625.0,2.9
2022-07-27,22075.931,66115.0,296.276,8.00279982052121,3.5,1.68,584625.0,2.9
2022-07-28,22075.931,66115.0,296.276,8.00279982052121,3.5,1.68,584625.0,2.9
2022-07-29,22075.931,66115.0,296.276,8.00279982052121,3.5,1.68,584625.0,2.9
2022-07-30,22075.931,66115.0,296.276,8.00279982052121,3.5,1.68,584625.0,2.9
2022-07-31,22075.931,66115.0,296.276,8.00279982052121,3.5,1.68,584625.0,2.9
2022-08-01,22075.931,66115.0,296.171,8.00279982052121,3.6,2.33,597265.0,2.9
2022-08-02,22075.931,66115.0,296.171,8.00279982052121,3.6,2.33,597265.0,2.9
2022-08-03,22075.931,66115.0,296.171,8.00279982052121,3.6,2.33,597265.0,2.9
2022-08-04,22075.931,66115.0,296.171,8.00279982052121,3.6,2.33,597265.0,2.9
2022-08-05,22075.931,66115.0,296.171,8.00279982052121,3.6,2.33,597265.0,2.9
2022-08-06,22075.931,66115.0,296.171,8.00279982052121,3.6,2.33,597265.0,2.9
2022-08-07,22075.931,66115.0,296.171,8.00279982052121,3.6,2.33,597265.0,2.9
2022-08-08,22075.931,66115.0,296.171,8.00279982052121,3.6,2.33,597265.0,2.9
2022-08-09,22075.931,66115.0,296.171,8.00279982052121,3.6,2.33,597265.0,2.9
2022-08-10,22075.931,66115.0,296.171,8.00279982052121,3.6,2.33,597265.0,2.9
2022-08-11,22075.931,66115.0,296.171,8.00279982052121,3.6,2.33,597265.0,2.9
2022-08-12,22075.931,66115.0,296.171,8.00279982052121,3.6,2.33,597265.0,2.9
2022-08-13,22075.931,66115.0,296.171,8.00279982052121,3.6,2.33,597265.0,2.9
2022-08-14,22075.931,66115.0,296.171,8.00279982052121,3.6,2.33,597265.0,2.9
2022-08-15,22075.931,66115.0,296.171,8.00279982052121,3.6,2.33,597265.0,2.9
2022-08-16,22075.931,66115.0,296.171,8.00279982052121,3.6,2.33,597265.0,2.9
2022-08-17,22075.931,66115.0,296.171,8.00279982052121,3.6,2.33,597265.0,2.9
2022-08-18,22075.931,66115.0,296.171,8.00279982052121,3.6,2.33,597265.0,2.9
2022-08-19,22075.931,66115.0,296.171,8.00279982052121,3.6,2.33,597265.0,2.9
2022-08-20,22075.931,66115.0,296.171,8.00279982052121,3.6,2.33,597265.0,2.9
2022-08-21,22075.931,66115.0,296.171,8.00279982052121,3.6,2.33,597265.0,2.9
2022-08-22,22075.931,66115.0,296.171,8.00279982052121,3.6,2.33,597265.0,2.9
2022-08-23,22075.931,66115.0,296.171,8.00279982052121,3.6,2.33,597265.0,2.9
2022-08-24,22075.931,66115.0,296.171,8.00279982052121,3.6,2.33,597265.0,2.9
2022-08-25,22075.931,66115.0,296.171,8.00279982052121,3.6,2.33,597265.0,2.9
2022-08-26,22075.931,66115.0,296.171,8.00279982052121,3.6,2.33,597265.0,2.9
2022-08-27,22075.931,66115.0,296.171,8.00279982052121,3.6,2.33,597265.0,2.9
2022-08-28,22075.931,66115.0,296.171,8.00279982052121,3.6,2.33,597265.0,2.9
2022-08-29,22075.931,66115.0,296.171,8.00279982052121,3.6,2.33,597265.0,2.9
2022-08-30,22075.931,66115.0,296.171,8.00279982052121,3.6,2.33,597265.0,2.9
2022-08-31,22075.931,66115.0,296.171,8.00279982052121,3.6,2.33,597265.0,2.9
